index,sub_index,item_type,brand,product,film_format,film_speed_iso,process,expiry_date,date_added,md5,uuid,filename,author,notes,item_subtype,quantity
278,0,film_box_outside,Kodak,Ektachrome 400X,120,400,E-6,200111,1756748213,7afefc6b863c1ca99daa226393c43e25,877e28be6f7240898a95616c39a95b82,00278_000.jpg,dekuNukem,,Multi-Pack-5,N/A
278,1,film_box_inside,Kodak,Ektachrome 400X,120,400,E-6,200111,1756748230,7c598c4cffa860626252a8617404a4bd,b17891fbab094a19b7da26c8ac2b40b4,00278_001.jpg,dekuNukem,,Multi-Pack-5,N/A
279,0,film_box_outside,Kodak,Ektachrome 100 Plus,220,100,E-6,200508,1756748275,c3c86ab2504b64d0a5c551a67f4528ba,389f8e8d270647eda7b0b7d2ab060183,00279_000.jpg,dekuNukem,,Multi-Pack-5,N/A
279,1,film_box_inside,Kodak,Ektachrome 100 Plus,220,100,E-6,200508,1756748277,00aba548e576bbd52a4dccb799c2c289,8a7459e9d8894fa8872872fea7032a9d,00279_001.jpg,dekuNukem,,Multi-Pack-5,N/A
280,0,film_box_outside,Kodak,Kodacolor-X,126,80,C-22,197409,1756748351,7a49f515b92c13fadb124cfbc6cb3821,818038affb2c4137a33e5de403510ce5,00280_000.jpg,dekuNukem,,Single Pack,12exp
281,0,film_box_outside,Fujifilm,Fujichrome Provia 100F,120,100,E-6,200612,1756748396,76d2bb988d07ec780fe23702e4612fbb,c7a59b3560b04f3a93f2ee26d1b21b4b,00281_000.jpg,dekuNukem,Japanese version?,Multi-Pack-5,N/A
282,0,film_box_outside,Phöbus-Platten,Sheet Film,12x16.5cm,Unknown,BW,Unknown,1756896181,d6cf988da2a5eec0f0b1edba00276831,d9b0fa92fbbb494085ce494cc407d505,00282_000.jpg,@ellafridalindblom,,Single Pack,12 Sheets
283,0,film_box_outside,Agfa,Trockenplatten,9x12cm,Unknown,BW,Unknown,1756896347,06c5d21cf63a7f2be51d0e196e31509a,ad700b1b71964ee3a1f2aaa78d8a0937,00283_000.jpg,@ellafridalindblom,,Single Pack,12 Sheets
284,0,film_box_outside,Defender,Extra Fast Panchromatic,12x16.5cm,Unknown,BW,Unknown,1756896520,e6d7a286c01c07a7a1bb7671e3ce2ef7,0d51ddb121144fe6a26519a75517348b,00284_000.jpg,@ellafridalindblom,,Single Pack,12 Sheets
285,0,film_box_outside,Defender,Extra Special Fast Panchromatic,12x16.5cm,Unknown,BW,Unknown,1756896590,a52b425dd6e0289cf1e88fd966949ecf,bacfd600baf843a694225c99ed99afcf,00285_000.jpg,@ellafridalindblom,,Single Pack,12 Sheets
286,0,film_box_outside,Agfa,Trockenplatten,9x12cm,Unknown,BW,Unkonwn,1756896636,ce67af968945c849c7de1d57998e6206,80d64fa269454c5589109c68a40541a8,00286_000.jpg,@ellafridalindblom,,Single Pack,12 Sheets
286,1,film_box_outside,Agfa,Trockenplatten,9x12cm,Unknown,BW,Unkonwn,1756896653,8507dd2bfad99f7f2bbe3d35bb38cf0d,90348c8ca8bf424eb54a73d1f129afb1,00286_001.jpg,@ellafridalindblom,,Single Pack,12 Sheets
287,0,film_box_outside,Agfa,Extra Rapid Platten,9x12cm,Unknown,BW,Unknown,1756896702,4ff019690276cfc536ae1d34a4a30560,b3c3d2e18aed443fb89465bd6f257418,00287_000.jpg,@ellafridalindblom,,Single Pack,12 Sheets
288,0,film_box_outside,Gevaert,Ultra Panchro Normal,12x16.5cm,800,BW,Unknown,1756896832,74b0fabf52bd6c70319aa972a6143b79,9a6b4771688d43c58b96c254e43d1ff6,00288_000.jpg,@ellafridalindblom,,Single Pack,12 Sheets
289,0,film_box_outside,Fujifilm,Neopan 400,35mm,400,BW,200401,1756896922,0834f6fb5b6fcb8cc1fce43b635d6733,93700c4c5c904b40b9c311614ebac088,00289_000.jpg,@ellafridalindblom,,Single Pack,36exp
289,1,film_box_inside,Fujifilm,Neopan 400,35mm,400,BW,200401,1756896924,88015f3d4ea74c48151fffc5059818b3,95ed7ff9054943edb1339bc4c06ee17e,00289_001.jpg,@ellafridalindblom,,Single Pack,36exp
290,0,film_box_outside,Fujifilm,Fujichrome Sensia 200,35mm,200,E-6,200405,1756897121,2d1c6f24ec02412dad10a29913057353,50c87b98fb1245c189e746556f6b3a01,00290_000.jpg,@ellafridalindblom,,Single Pack,36exp
290,1,film_box_inside,Fujifilm,Fujichrome Sensia 200,35mm,200,E-6,200405,1756897126,00a2fa24962eef4e17f9997e56c7c4cc,5ea770cbc81f42758f9e01cf960f01b3,00290_001.jpg,@ellafridalindblom,,Single Pack,36exp
291,0,film_box_outside,Konica Minolta,Commercial Color Film,35mm,100,C-41,200702,1756897372,4760b2caace8231ad5db0c00f210d530,0b703dc8e8c74e8b9dd3215fa370e903,00291_000.jpg,@ellafridalindblom,,Single Pack,24exp
292,0,film_box_outside,Fujifilm,Fujichrome Sensia 100,35mm,100,C-41,200406,1756897420,52e9fed4d8fb09631c69a8e51865cf5c,ae2418a073074872aa2c46534649a859,00292_000.jpg,@ellafridalindblom,,Multi-Pack-3,36exp
293,0,film_box_outside,Konica,Infrared 750nm,120,32,BW,199302,1756897752,d454f31b4db257d61aba5d6bf645cc69,25b1c5f73455417384b6ef1a78b06b0e,00293_000.jpg,@ellafridalindblom,,Single Pack,N/A
293,1,film_box_leaflet,Konica,Infrared 750nm,120,32,BW,199302,1756897755,c60c4689c9eacede777c262a1ffc6c6c,7b9dbba78af944b1a37dfe6112cdd9b0,00293_001.jpg,@ellafridalindblom,,Single Pack,N/A
293,2,film_box_leaflet,Konica,Infrared 750nm,120,32,BW,199302,1756897759,47264b2d42b4a16efb459d441c49d0cd,685cd88d9a3244ad8de01af68f32c144,00293_002.jpg,@ellafridalindblom,,Single Pack,N/A
294,0,film_box_outside,Kodak,Ektachrome 400,120,400,E-6,198010,1756942177,6064d56e2295b560182598831eafb4a8,7c96865a4b554505b46710b016fd2b94,00294_000.jpg,dekuNukem,,Single Pack,N/A
294,1,film_box_leaflet,Kodak,Ektachrome 400,120,400,E-6,198010,1756942186,2929f8c7dc76427f009db28f115e4cea,53dbbb4bb5fe48e88ed62f5f595f7bab,00294_001.jpg,dekuNukem,,Single Pack,N/A
294,2,film_box_leaflet,Kodak,Ektachrome 400,120,400,E-6,198010,1756942189,9336cca4d4e075ba923c702989786b9c,8d4656fd04a842ddafb29997f55ccb69,00294_002.jpg,dekuNukem,,Single Pack,N/A
295,0,film_box_outside,Kodak,Ektachrome Professional,120,50,E-3,197712,1756942295,404125f1c921e45cea3399f3f9b5a636,aa971cf96ee94671899aff23564902a1,00295_000.jpg,dekuNukem,,Single Pack,N/A
295,1,film_box_leaflet,Kodak,Ektachrome Professional,120,50,E-3,197712,1756942298,c45f29339a9a7cc4682024680adddbfc,39df14e1dcee4f79bf2cb7ddb03265a8,00295_001.jpg,dekuNukem,,Single Pack,N/A
295,2,film_box_leaflet,Kodak,Ektachrome Professional,120,50,E-3,197712,1756942301,5ed652bdeb19a3e1462c3e8a03912535,fc04a897f24546cc9a6751b83c8e93ff,00295_002.jpg,dekuNukem,,Single Pack,N/A
295,3,film_box_leaflet,Kodak,Ektachrome Professional,120,50,E-3,197712,1756942304,99136a865f6b884a50558782f3f4b527,3dd8f1463a874d57bc90793c0245a9f4,00295_003.jpg,dekuNukem,,Single Pack,N/A
295,4,film_box_leaflet,Kodak,Ektachrome Professional,120,50,E-3,197712,1756942308,a87c4e43fa2c8aedcdb2dc8b801f2606,2d2b3b0808304c8fa9c8810ea8dcc6e4,00295_004.jpg,dekuNukem,,Single Pack,N/A
296,0,film_box_outside,Kodak,Ektachrome Professional Type B,120,32,E-3,197411,1756942394,58929897e950695bc0be2452d62b8cdc,666d8c45723a458199b88976a68e1d9d,00296_000.jpg,dekuNukem,,Single Pack,N/A
296,1,film_box_leaflet,Kodak,Ektachrome Professional Type B,120,32,E-3,197411,1756942402,5726f9d1472adc6b0ad9514dd90ef2f0,f334a74bb5b94b8f9b24bda99e8ef2ab,00296_001.jpg,dekuNukem,,Single Pack,N/A
296,2,film_box_leaflet,Kodak,Ektachrome Professional Type B,120,32,E-3,197411,1756942408,5210ed2c3df974e278d6327c3650b4c8,5b61ba8200934d8b8f89c63c03d389f1,00296_002.jpg,dekuNukem,,Single Pack,N/A
296,3,film_box_leaflet,Kodak,Ektachrome Professional Type B,120,32,E-3,197411,1756942411,17d9fccbf50b1f9568515865a4391ed6,349ef3a2ea8244f78955530ca905e8c9,00296_003.jpg,dekuNukem,,Single Pack,N/A
296,4,film_box_leaflet,Kodak,Ektachrome Professional Type B,120,32,E-3,197411,1756942413,dec814b18a98220fce4cefd1bb8a0624,b7c2b191e72e4ae297c4c78d98585957,00296_004.jpg,dekuNukem,,Single Pack,N/A
297,0,film_box_outside,Kodak,FarbWelt 400,35mm,400,C-41,200909,1757025833,3a2072765ae1732cb103129b67cb43f9,dc04ec32aeda4b9ba394437272fde9b6,00297_000.jpg,dekuNukem,,Multi-Pack-2,36exp
298,0,film_box_outside,Agfa,Optima II 400,120,400,C-41,200202,1757115319,15172d990019748f685364bb4e1451ad,4ae0df57aeb24746a0a7854da202fdf0,00298_000.jpg,dekuNukem,,Single Pack,N/A
298,1,film_box_inside,Agfa,Optima II 400,120,400,C-41,200202,1757115321,1e8bdddf3e2de6d3e3b63d5db54b361f,14bad93245df4dbdbcdaacff90eafb1a,00298_001.jpg,dekuNukem,,Single Pack,N/A
299,0,film_box_processing_envelope,Kodak,Portra 400UC,120,400,C-41,200409,1757115389,eb1f8d61ba84dba9b5268e473365d369,87e948a92b624ef996d2e1da3a7b5b9e,00299_000.jpg,dekuNukem,"sample pack, not for resale.",Single Pack,N/A
299,1,film_box_inside,Kodak,Portra 400UC,120,400,C-41,200409,1757115392,5a945e87ff042efc9f487779e4a0f916,4d0264c90bd7476099107ddfac1ec67f,00299_001.jpg,dekuNukem,"sample pack, not for resale.",Single Pack,N/A
300,0,film_box_outside,Agfa,Agfapan APX 400,120,400,BW,200507,1757115437,28cf59410e58bc47446599483bc159ff,4f4b0a2c13064863a1db469838095855,00300_000.jpg,dekuNukem,,Single Pack,N/A
300,1,film_box_inside,Agfa,Agfapan APX 400,120,400,BW,200507,1757115450,828414022a5ea5bbd7f71972ed8202bf,a8ade8c85a504d288a6d5d7458843652,00300_001.jpg,dekuNukem,,Single Pack,N/A
301,0,film_box_outside,Agfa,AgfaColor Optima 200,120,200,C-41,200006,1757115499,32f28cae49006428c363ba070721dfa8,e8465f64b1f84f32900d92caa25e393d,00301_000.jpg,dekuNukem,,Single Pack,N/A
301,1,film_box_inside,Agfa,AgfaColor Optima 200,120,200,C-41,200006,1757115504,dc8dacfeaef82f8c3a77f0b847ea2ee4,af2f0855d49849daa5b8fbde77c2ce5d,00301_001.jpg,dekuNukem,,Single Pack,N/A
302,0,film_box_outside,Ilford,Ilfochrome,35mm,100,E-6,202605,1757151478,6c6fb64759780899f603ddbb5b86076a,e7713fa57cac41e3ae3f416f3ea5ac24,00302_000.jpg,kaimon,,Single Pack,36exp
303,0,film_box_outside,Kodak,High Speed Ektachrome,120,125,Unknown,197701,1757151658,dddca4f4630a69663a3960122049b094,ac9eab85f0874cf7aa5c67f0458e7533,00303_000.jpg,kaimon,Tungsten (3200K) EHB 120,Single Pack,N/A
303,1,film_box_leaflet,Kodak,High Speed Ektachrome,120,125,Unknown,197701,1757151660,fc8706376ab4f0ce882e727c13ba41b2,304a86e18bd841ee86c30538fe4e1940,00303_001.jpg,kaimon,Tungsten (3200K) EHB 120,Single Pack,N/A
303,2,film_box_leaflet,Kodak,High Speed Ektachrome,120,125,Unknown,197701,1757151662,8963e8be58a562680a1143914c2ea966,00e9096cb514470d8c00d2f66a652286,00303_002.jpg,kaimon,Tungsten (3200K) EHB 120,Single Pack,N/A
304,0,film_box_outside,Ilford,FP4 Plus,35mm,125,BW,202809,1757152011,6be62072ad9a04780e05bca99d1813d7,c1bab96948014588adbde72665853bc0,00304_000.jpg,@toastergod101,,Single Pack,24exp
304,1,film_box_inside,Ilford,FP4 Plus,35mm,125,BW,202809,1757152013,783402ec48c4ee378fde76adfeeb12fc,627cee08157e4e5c9277b0e02fe7eb6c,00304_001.jpg,@toastergod101,,Single Pack,24exp
305,0,film_box_outside,Ilford,Delta 400 Professional,35mm,400,BW,202612,1757152054,9ec1a11dd3792e28d55905b148065448,3b21d893a52242f886e7057855d7f3da,00305_000.jpg,@toastergod101,,Single Pack,36exp
305,1,film_box_inside,Ilford,Delta 400 Professional,35mm,400,BW,202612,1757152062,22f9959821e555ac2ac95af292e6f487,be7e29869fd34099b29753fc5dc86b02,00305_001.jpg,@toastergod101,,Single Pack,36exp
306,0,film_box_outside,Harman,Red,35mm,125,C-41,202607,1757152101,09982a330120adfe04cf2f767e273829,3903165bcfbc43ad9a6ee42e7922da3a,00306_000.jpg,@toastergod101,,Single Pack,36exp
306,1,film_box_inside,Harman,Red,35mm,125,C-41,202607,1757152103,8194ae2ea684966757153e1023783ab1,e4133b6a1709448dbe4efa97d028e25a,00306_001.jpg,@toastergod101,,Single Pack,36exp
307,0,film_box_outside,Fujifilm,Instax Mini,Instant Integral Film,800,Instant,202704,1757152196,3dc7a34913e84ff97468e772676b536e,b8ea314888b244f8ab8ace49c734e5e7,00307_000.jpg,@toastergod101,,Multi-Pack-2,10exp
308,0,film_box_outside,Fujifilm,Fujicolor HR100,120,100,C-41,198602,1757154576,fa8dc3bd018c5269354e81c0c9e06b75,934f2484197d41c7a5467b92a9ea23c5,00308_000.jpg,dekuNukem,,Single Pack,N/A
308,1,film_box_leaflet,Fujifilm,Fujicolor HR100,120,100,C-41,198602,1757154577,577b24210b380517bee19d790a66afde,172bc614704c4391bd34e58f0b27b279,00308_001.jpg,dekuNukem,,Single Pack,N/A
308,2,film_box_leaflet,Fujifilm,Fujicolor HR100,120,100,C-41,198602,1757154579,39a73eae0e1f523f0dffd7215b181126,3e4277ca388248c5a4ea7d11988bf3a6,00308_002.jpg,dekuNukem,,Single Pack,N/A
309,0,film_box_outside,Ilford,Delta 400 Professional,35mm,400,BW,200707,1757270183,91080b62f1e51062bfccc9f6f0d18c00,f38dd0735c2e441088b421eec4678f8b,00309_000.jpg,dekuNukem,,Single Pack,24exp
309,1,film_box_inside,Ilford,Delta 400 Professional,35mm,400,BW,200707,1757270185,c3ae682fad72b9a058f5a19e14067f99,c32ca8b644b54348a71dab9414ec61d4,00309_001.jpg,dekuNukem,,Single Pack,24exp
310,0,film_box_outside,Ilford,Delta 100 Professional,120,100,BW,200502,1757270210,9486041f7b3404203189e190b90ebf68,c2225dedcae040e7bb27a918c4ca93b9,00310_000.jpg,dekuNukem,,Single Pack,N/A
310,1,film_box_inside,Ilford,Delta 100 Professional,120,100,BW,200502,1757270211,a58412d34ba686a599b57144a28b87d9,999648311ef040049db316f49db239b0,00310_001.jpg,dekuNukem,,Single Pack,N/A
311,0,film_box_outside,Alien Film,Aeronega,120,100,C-41,202601,1757270710,31ab10d4b368bb34952f4f9148b4453e,46e2cf3d6d78474ca55da2c510d0d1c5,00311_000.jpg,@zruk_ts,,Single Pack,N/A
313,0,film_box_outside,Lomography,Color Negative Film,120,800,C-41,202709,1757270810,c9de49007e6205a07cbf183f5efd031a,e200ab98ca5746cbb6f3af1afb481529,00313_000.jpg,@zruk_ts,,Single Pack,N/A
313,1,film_box_inside,Lomography,Color Negative Film,120,800,C-41,202709,1757270811,3c3dc7deb6c4fa87c8da8785d8745882,b59730221b5f438388c4a9cbcba44676,00313_001.jpg,@zruk_ts,,Single Pack,N/A
314,0,film_box_outside,Lomography,Lomochrome Color'92,120,400,C-41,202704,1757270856,d6967fb40f1157c98d1c70846f336018,48a192dcc8f44c17a449dfccf8279fdb,00314_000.jpg,@zruk_ts,,Single Pack,N/A
314,1,film_box_inside,Lomography,Lomochrome Color'92,120,400,C-41,202704,1757270859,9be67ee7742560bba138f7701faa3830,d7e77f89cf4549d383b81dad410adff4,00314_001.jpg,@zruk_ts,,Single Pack,N/A
315,0,film_box_outside,Fujifilm,Fujicolor Superia X-TRA 400,120,400,C-41,200607,1757270897,305f5ca0ea6b417bfb70dae3f9ab3530,905002d5cdc24e36b190fb04a38cda37,00315_000.jpg,@zruk_ts,,Single Pack,N/A
315,1,film_box_inside,Fujifilm,Fujicolor Superia X-TRA 400,120,400,C-41,200607,1757270903,6efa2fe36a9c93f2065d650cd79e9143,0e0ad3d8bf184fe4ba12b803f267b71e,00315_001.jpg,@zruk_ts,,Single Pack,N/A
316,0,film_box_outside,Svema,Foto 200,35mm,200,BW,202604,1757270950,6c682a2f2dfa49db2a2dc9f835305047,031527052b0d4c4daf74708dde626991,00316_000.jpg,@zruk_ts,,Single Pack,36exp
317,0,film_box_outside,Foma,Fomapan Classic 100,35mm,100,BW,202503,1757271080,ec22f8aee708d3bcfa3a6880055091e3,295bd5709b1e4dd88204bd2c67bd1731,00317_000.jpg,@zruk_ts,,Single Pack,36exp
317,1,film_box_inside,Foma,Fomapan Classic 100,35mm,100,BW,202503,1757271082,223d0004d096b9d9a29d3ecd4ae7f1ed,cafaee7054534b7284726cab6f56c367,00317_001.jpg,@zruk_ts,,Single Pack,36exp
318,0,film_box_outside,Fujifilm,Fujichrome Provia 400 Professional,120,400,E-6,199708,1757502579,9fcb10c6e149c7cb53047889b145d504,eb3d804130c64e0f9486b1134bc7b7b2,00318_000.jpg,dekuNukem,RHP,Single Pack,N/A
318,1,film_box_leaflet,Fujifilm,Fujichrome Provia 400 Professional,120,400,E-6,199708,1757502581,4639afa4602cb5e3f4d25481c7780c3d,022093eba4ed4f8fa2875519ad245735,00318_001.jpg,dekuNukem,RHP,Single Pack,N/A
318,2,film_box_leaflet,Fujifilm,Fujichrome Provia 400 Professional,120,400,E-6,199708,1757502583,293033b0ee1b0a211556011df57e4f0e,16af66bb84f245a89c2bdb1c2d548ce2,00318_002.jpg,dekuNukem,RHP,Single Pack,N/A
319,0,film_box_outside,Fujifilm,Fujichrome Provia 400F Professional,120,400,E-6,200305,1757502630,49b647ece9edf358e893be3114f3ee2d,41ebc0cc4fb746288adb198f58a84591,00319_000.jpg,dekuNukem,RHP III,Single Pack,N/A
319,1,film_box_inside,Fujifilm,Fujichrome Provia 400F Professional,120,400,E-6,200305,1757502643,38e0d3e33cae04dd0d3190eba77363aa,af8da0bc734f498f80c6423b2d78667b,00319_001.jpg,dekuNukem,RHP III,Single Pack,N/A
320,0,film_box_outside,Kodak,Advantix Ultra,APS,200,C-41,200307,1757526909,296f47796eb0437ad0dcf8c96a3bb8de,59358e7096174d7f926ed0aab9fd030a,00320_000.jpg,Aoi Yuki,,Single Pack,40exp
321,0,film_box_outside,Mr. Negative,250D,35mm,250,ECN-2,202401,1757615275,dfd8aa466f3aa0fef6b7924157d402e2,e5b29575691e43d8bc17578978083574,00321_000.jpg,@sachynmital,,Single Pack,36exp
322,0,film_box_outside,Mr. Negative,Eterna 250D,35mm,250,ECN-2,201301,1757615389,a9a4551ebccba34d3947f2d781b53b2f,955fbe87cb4c45dfb7f198cc638d6d6e,00322_000.jpg,@sachynmital,,Single Pack,36exp
323,0,film_box_outside,Mr. Negative,Silver Screen Negative,35mm,200,ECN-2,202401,1757615460,22addca551cda3c6f7bb25e238369f29,4acd5aeda3a34bc89b646a14bb4dc968,00323_000.jpg,@sachynmital,,Single Pack,36exp
324,0,film_box_outside,SupaSnaps,Snappit Film,126,100,C-41,199305,1757723961,751b6b91d70eb14c78b42d85d08d2130,1cf47ce82b58418f9e009b4f0121c41b,00324_000.jpg,dekuNukem,,Single Pack,24exp
324,1,film_cartridge,SupaSnaps,Snappit Film,126,100,C-41,199305,1757723964,beccd7e55ef0873c73c17b21ec340820,2406fd96271a4db4b946e0e17a503b1b,00324_001.jpg,dekuNukem,,Single Pack,24exp
325,0,film_box_outside,Kodak,Kodacolor II,120,80,C-22,197803,1757724085,9d159f566b618f92e182253c237e9c55,3bfb81116e54468fb296098a03ad4108,00325_000.jpg,dekuNukem,,Single Pack,N/A
325,1,film_box_leaflet,Kodak,Kodacolor II,120,80,C-22,197803,1757724086,7d0e10fd4ce3179851b3d1f108bb5331,cdd3df87cea649c7b8015b295520bd54,00325_001.jpg,dekuNukem,,Single Pack,N/A
325,2,film_box_leaflet,Kodak,Kodacolor II,120,80,C-22,197803,1757724090,bdb9c5f280169240b25d5d8ba2f5ce7c,5bb72bffd3224a279eb4b01c201a80f2,00325_002.jpg,dekuNukem,,Single Pack,N/A
326,0,film_box_outside,Kodak,Advantix Ultra Max,APS,400,C-41,200407,1757724131,1deafb13b7df72196f48f74d54af896d,5b9792793fd94c9a9f9f776fe34e1ca2,00326_000.jpg,dekuNukem,,Single Pack,25exp
327,0,film_box_outside,Polaroid,High Definition,110,200,C-41,200201,1757724210,ef32effe20c353cda323aab0bfdc550b,6c15a39618164543bfc2ef7f54addeb6,00327_000.jpg,dekuNukem,,Single Pack,24exp
328,0,film_box_outside,Agfa,AgfaColor HDC Plus,110,200,C-41,200107,1757724290,a74c343072bbaa38acf546ba351a9c80,9cec7faf26254e72bfb79611ea6ed22b,00328_000.jpg,dekuNukem,,Single Pack,24exp
329,0,film_box_outside,Agfa,AgfaColor Vista,110,200,C-41,200305,1757724338,f07aa2c28944ce716c0f9fe3c4a0f94b,81e8726a7d3b45beb1f1bd6c1cbc2f14,00329_000.jpg,dekuNukem,,Single Pack,24exp
330,0,film_box_outside,CineStill,400Dynamic,35mm,400,C-41,202508,1757759379,a4ef4621e46e3e4156841b6b056986fa,587ac1b471994b54bb5f472d6975fccd,00330_000.jpg,@filmfotofella,,Single Pack,36exp
330,1,film_box_inside,CineStill,400Dynamic,35mm,400,C-41,202508,1757759381,fc7e21746e1c520e06ca3c2ba4a128ef,96209110f95e4744b78b1d31a44f73cf,00330_001.jpg,@filmfotofella,,Single Pack,36exp
331,0,film_box_outside,Kodak,Kodacolor 400,110,400,C-41,198104,1757759712,0cba3d92958be5aa5c01c673d980dc51,3ef3252141a64ffe9d7e3fad745b9e4c,00331_000.jpg,@filmfotofella,,Single Pack,20exp
331,1,film_box_leaflet,Kodak,Kodacolor 400,110,400,C-41,198104,1757759714,bbfc9a7b2e65c916cbf539b7fffb9bf9,2227688b4c8b4ef796fb75f487359f71,00331_001.jpg,@filmfotofella,,Single Pack,20exp
331,2,film_box_leaflet,Kodak,Kodacolor 400,110,400,C-41,198104,1757759716,9037ceb7626effee95f371a12a07c825,a87701598e4540da8804dd29aa0922f7,00331_002.jpg,@filmfotofella,,Single Pack,20exp
332,0,film_box_outside,Kodak,110 Film,110,400,C-41,200702,1757760004,8086dce03967b3912e435452d5034be0,6c0cf01a1703494296ce60ad5dd28cca,00332_000.jpg,@filmfotofella,,Single Pack,24exp
333,0,film_box_outside,Kodak,Ultra,110,400,C-41,200711,1757760052,e52bae72446d6bf6038cfda64c08bbb4,d01783be3b70456095411ca387865701,00333_000.jpg,@filmfotofella,,Single Pack,24exp
334,0,film_box_outside,Jessops,CS100,35mm,100,E-6,200309,1757795926,a9fc0b7a4b826e635d4a1442d589ea8d,6e2123fd1134408789902c16b3764288,00334_000.jpg,GreatGizmo74,,Single Pack,36exp
334,1,film_box_inside,Jessops,CS100,35mm,100,E-6,200309,1757795928,5f7937edabc30001296c7c536885a913,488ad47450f348a898c909433e87172f,00334_001.jpg,GreatGizmo74,,Single Pack,36exp
334,2,film_box_processing_envelope,Jessops,CS100,35mm,100,E-6,200309,1757795930,77bb1167cca3d229df265b940a0601c5,460cbe6f0af64e2d9a648dc1795c4605,00334_002.jpg,GreatGizmo74,,Single Pack,36exp
334,3,film_box_processing_envelope,Jessops,CS100,35mm,100,E-6,200309,1757795936,03c25a481c1aafda12ad69a3640c9b35,c41e2cc23bee49768e995b15393af204,00334_003.jpg,GreatGizmo74,,Single Pack,36exp
335,0,film_box_outside,Jessops,Diamond Everyday,35mm,200,C-41,200512,1757796321,ecb7b1e298f6ced72e4ca4f7bf2378d7,44e526db85e94a63ac582d20a1cc6d5a,00335_000.jpg,GreatGizmo74,,Single Pack,36exp
335,1,film_box_inside,Jessops,Diamond Everyday,35mm,200,C-41,200512,1757796323,775e7e559172f13e9bd9ce316c6594e0,3e6eca45a0704e0da5c37631b1fd0b56,00335_001.jpg,GreatGizmo74,,Single Pack,36exp
336,0,film_box_outside,Lomography,Lomochrome Color’92,120,400,C-41,202607,1758141412,3ea3b42c774407ed33dc1d3d05db327c,e72a327c49d3440c85ab03647ff00960,00336_000.jpg,The Compartmentalist,,Single Pack,N/A
337,0,film_box_outside,Kodak,UltraMax,35mm,400,C-41,202601,1758142040,6dac178ca825cb7c5c5fc51a3154071a,7fc91e3ef9cf4519adde24e24938e3ba,00337_000.jpg,The Compartmentalist,,Multi-Pack-3,36exp
338,0,film_box_outside,Kodak,Tri-X Pan,120,400,BW,198612,1758142393,beeeeb8d8feebd77f515dc113a663a15,496c4c1b618442bf933f48660acef201,00338_000.jpg,@ellafridalindblom,,Single Pack,N/A
338,1,film_box_leaflet,Kodak,Tri-X Pan,120,400,BW,198612,1758142396,64cba18aadc3fcee0b224abb2c866650,8dd3ba1b167542bb95a7661994e4246e,00338_001.jpg,@ellafridalindblom,,Single Pack,N/A
338,2,film_box_leaflet,Kodak,Tri-X Pan,120,400,BW,198612,1758142401,77d5c18e893d38e0bf3b20375151e089,120f8d3620ca4d8d84af3c32c09c5bba,00338_002.jpg,@ellafridalindblom,,Single Pack,N/A
339,0,film_box_outside,Fujifilm,Fujichrome 64T,120,64,E-6,199904,1758142794,6c996366619d72f5c7b6d01d7fcd78e4,5bfbb5140c7943fcb52950d4db4c311b,00339_000.jpg,@ellafridalindblom,,Multi-Pack-5,N/A
339,1,film_box_outside,Fujifilm,Fujichrome 64T,120,64,E-6,199904,1758142797,3aaeb228c2d7ba76e30c4ff5716f703f,be884dd0a48d4d35b510d4bfbf61bcd5,00339_001.jpg,@ellafridalindblom,,Multi-Pack-5,N/A
339,2,film_box_inside,Fujifilm,Fujichrome 64T,120,64,E-6,199904,1758142803,5e996dfcc102e9f3f4c23743f28af048,0532cf90dadd4f8a9d5b2e6654989bbb,00339_002.jpg,@ellafridalindblom,,Multi-Pack-5,N/A
340,0,film_box_outside,Konica,Sepia Professional,120,400,C-41,200205,1758143031,09fb56c3db9dcccf6df3f453f22cb4f9,83467c04e5254b4286b48e5a8e1b0b40,00340_000.jpg,@ellafridalindblom,,Single Pack,N/A
341,0,film_box_outside,Fujifilm,Neopan 400 Presto,120,400,BW,201004,1758143100,b7e42dfbe2bdfc24b1be4048feec0998,cd3f61fd84d844c0810b9a508c4721a7,00341_000.jpg,@ellafridalindblom,,Single Pack,N/A
342,0,film_box_outside,Ificolor,SHR 100,126,100,C-41,199205,1758143163,736dfe7764908a71e894e81193bfac6c,b5dd426d99ad43e5b289be7acd9c0198,00342_000.jpg,@ellafridalindblom,,Single Pack,24exp
